time,pm2_5,pm10,temperature_2m,relative_humidity_2m,wind_speed_10m,city
2024-12-09 12:00:00,20.1,40.9,24.6,11,2.6,karachi
2024-12-09 13:00:00,16.9,32.7,25.5,11,3.0,karachi
2024-12-09 14:00:00,15.0,27.9,26.0,13,4.5,karachi
2024-12-09 15:00:00,13.8,24.8,26.1,15,5.8,karachi
2024-12-09 16:00:00,13.5,23.2,25.5,22,7.7,karachi
2024-12-09 17:00:00,15.7,25.2,24.5,26,7.2,karachi
2024-12-09 18:00:00,30.7,36.9,23.3,27,9.0,karachi
2024-12-09 19:00:00,36.0,40.0,22.6,27,6.7,karachi
2024-12-09 20:00:00,31.7,34.7,22.1,28,6.0,karachi
2024-12-09 21:00:00,28.5,31.3,21.6,30,7.3,karachi
2024-12-09 22:00:00,26.5,29.9,20.9,29,8.3,karachi
2024-12-09 23:00:00,25.6,29.7,20.1,25,7.8,karachi
2024-12-10 00:00:00,24.9,29.6,19.0,25,7.9,karachi
2024-12-10 01:00:00,23.7,28.8,18.0,29,7.7,karachi
2024-12-10 02:00:00,22.2,27.2,17.4,32,7.9,karachi
2024-12-10 03:00:00,20.4,25.4,16.7,35,8.9,karachi
2024-12-10 04:00:00,18.9,23.9,16.4,37,9.1,karachi
2024-12-10 05:00:00,17.7,21.7,16.1,37,9.6,karachi
2024-12-10 06:00:00,17.6,21.5,15.2,36,10.3,karachi
2024-12-10 07:00:00,19.9,23.5,15.1,35,10.0,karachi
2024-12-10 08:00:00,23.7,27.1,15.4,34,9.8,karachi
2024-12-10 09:00:00,26.0,28.6,17.4,29,8.3,karachi
2024-12-10 10:00:00,23.5,26.8,20.1,24,7.3,karachi
2024-12-10 11:00:00,24.0,27.3,22.5,21,8.4,karachi
2024-12-10 12:00:00,24.0,27.6,24.0,18,8.3,karachi
2024-12-10 13:00:00,22.9,26.3,24.9,17,6.8,karachi
2024-12-10 14:00:00,22.1,24.9,25.4,16,5.1,karachi
2024-12-10 15:00:00,21.0,23.4,25.6,15,3.6,karachi
2024-12-10 16:00:00,20.6,22.7,25.5,14,2.9,karachi
2024-12-10 17:00:00,21.4,21.9,25.1,15,3.1,karachi
2024-12-10 18:00:00,41.3,41.9,24.4,16,1.9,karachi
2024-12-10 19:00:00,57.6,58.0,23.1,20,5.8,karachi
2024-12-10 20:00:00,60.5,61.0,22.0,30,7.4,karachi
2024-12-10 21:00:00,57.5,58.0,21.1,37,6.1,karachi
2024-12-10 22:00:00,52.7,53.2,20.2,35,4.9,karachi
2024-12-10 23:00:00,48.4,48.9,19.6,30,5.6,karachi
2024-12-11 00:00:00,44.4,45.1,18.7,30,6.5,karachi
2024-12-11 01:00:00,39.8,40.7,17.6,33,7.2,karachi
2024-12-11 02:00:00,36.2,37.1,17.0,35,7.3,karachi
2024-12-11 03:00:00,33.5,34.6,16.5,37,7.0,karachi
2024-12-11 04:00:00,31.5,32.7,15.9,39,7.7,karachi
2024-12-11 05:00:00,31.2,32.0,15.7,40,7.8,karachi
2024-12-11 06:00:00,30.7,31.7,14.8,43,8.0,karachi
2024-12-11 07:00:00,34.2,35.2,14.6,42,7.4,karachi
2024-12-11 08:00:00,40.9,41.8,14.9,41,7.2,karachi
2024-12-11 09:00:00,39.9,41.0,16.8,37,7.0,karachi
2024-12-11 10:00:00,35.6,37.0,19.7,29,5.4,karachi
2024-12-11 11:00:00,29.8,31.1,22.3,23,6.1,karachi
2024-12-11 12:00:00,25.5,27.6,23.8,22,4.3,karachi
2024-12-11 13:00:00,25.0,31.9,24.8,21,2.5,karachi
2024-12-11 14:00:00,25.9,37.5,25.5,20,1.4,karachi
2024-12-11 15:00:00,27.0,41.1,25.9,19,0.8,karachi
2024-12-11 16:00:00,28.2,43.2,25.8,19,2.3,karachi
2024-12-11 17:00:00,30.5,42.5,25.1,21,3.5,karachi
2024-12-11 18:00:00,51.3,61.5,23.9,29,6.8,karachi
2024-12-11 19:00:00,65.2,75.4,22.6,33,7.8,karachi
2024-12-11 20:00:00,70.3,80.3,21.5,34,7.8,karachi
2024-12-11 21:00:00,67.3,75.2,21.0,32,6.4,karachi
2024-12-11 22:00:00,61.0,65.7,20.5,31,6.9,karachi
2024-12-11 23:00:00,53.9,56.7,19.2,34,7.6,karachi
2024-12-12 00:00:00,47.6,49.5,18.2,36,7.8,karachi
2024-12-12 01:00:00,42.5,43.9,17.6,38,8.1,karachi
2024-12-12 02:00:00,38.6,39.9,17.0,40,8.4,karachi
2024-12-12 03:00:00,35.7,36.9,16.4,42,9.0,karachi
2024-12-12 04:00:00,33.2,34.1,15.9,44,10.3,karachi
2024-12-12 05:00:00,30.7,31.1,15.5,44,11.4,karachi
2024-12-12 06:00:00,29.4,29.8,14.6,43,11.2,karachi
2024-12-12 07:00:00,31.8,32.1,14.4,39,10.5,karachi
2024-12-12 08:00:00,36.6,36.8,14.8,36,10.2,karachi
2024-12-12 09:00:00,36.6,37.0,16.5,32,8.0,karachi
2024-12-12 10:00:00,32.2,33.4,19.0,27,6.3,karachi
2024-12-12 11:00:00,27.6,31.3,21.4,24,5.4,karachi
2024-12-12 12:00:00,24.4,31.4,23.1,21,5.8,karachi
2024-12-12 13:00:00,21.8,30.5,24.2,19,5.3,karachi
2024-12-12 14:00:00,20.0,29.7,24.8,18,5.3,karachi
2024-12-12 15:00:00,19.0,29.2,25.0,17,5.8,karachi
2024-12-12 16:00:00,18.5,29.2,24.9,18,7.2,karachi
2024-12-12 17:00:00,18.0,24.7,24.2,19,8.9,karachi
2024-12-12 18:00:00,28.6,33.4,23.2,21,6.2,karachi
2024-12-12 19:00:00,29.9,34.7,22.0,23,4.4,karachi
2024-12-12 20:00:00,25.8,31.5,21.0,25,5.6,karachi
2024-12-12 21:00:00,21.9,28.9,20.0,27,9.8,karachi
2024-12-12 22:00:00,19.2,26.4,18.9,29,11.1,karachi
2024-12-12 23:00:00,17.2,23.8,17.9,30,10.8,karachi
2024-12-13 00:00:00,14.9,20.2,17.3,29,11.6,karachi
2024-12-13 01:00:00,12.3,16.4,16.7,29,11.3,karachi
2024-12-13 02:00:00,10.2,13.9,16.1,30,10.9,karachi
2024-12-13 03:00:00,9.0,13.2,15.6,30,10.9,karachi
2024-12-13 04:00:00,8.5,13.4,15.4,30,11.0,karachi
2024-12-13 05:00:00,8.7,13.4,15.4,29,11.9,karachi
2024-12-13 06:00:00,9.1,13.8,15.1,30,12.4,karachi
2024-12-13 07:00:00,10.9,15.0,14.9,30,13.2,karachi
2024-12-13 08:00:00,14.2,17.5,15.4,30,13.9,karachi
2024-12-13 09:00:00,17.2,19.6,17.0,28,12.7,karachi
2024-12-13 10:00:00,18.0,20.7,19.4,26,13.3,karachi
2024-12-13 11:00:00,20.0,22.4,21.5,23,17.9,karachi
2024-12-13 12:00:00,17.5,20.1,22.8,18,18.2,karachi
2024-12-13 13:00:00,16.4,19.2,23.6,17,16.8,karachi
2024-12-13 14:00:00,16.1,19.0,24.0,16,15.7,karachi
2024-12-13 15:00:00,16.6,19.5,24.0,16,15.3,karachi
2024-12-13 16:00:00,17.4,20.3,23.6,16,14.9,karachi
2024-12-13 17:00:00,21.7,25.1,22.8,19,14.6,karachi
2024-12-13 18:00:00,25.0,27.4,22.2,21,13.5,karachi
2024-12-13 19:00:00,27.0,28.9,21.3,24,13.2,karachi
2024-12-13 20:00:00,27.0,28.8,20.3,29,13.4,karachi
2024-12-13 21:00:00,26.9,28.6,19.3,32,12.7,karachi
2024-12-13 22:00:00,27.5,29.2,18.4,35,11.5,karachi
2024-12-13 23:00:00,28.5,30.3,17.6,36,12.0,karachi
2024-12-14 00:00:00,29.3,31.1,17.4,35,12.3,karachi
2024-12-14 01:00:00,29.7,31.5,17.2,33,12.5,karachi
2024-12-14 02:00:00,29.8,31.9,17.0,32,12.9,karachi
2024-12-14 03:00:00,29.7,31.8,16.8,32,13.1,karachi
2024-12-14 04:00:00,29.4,31.2,16.5,33,13.5,karachi
2024-12-14 05:00:00,28.9,30.5,16.3,34,13.9,karachi
2024-12-14 06:00:00,28.8,30.3,15.9,35,13.6,karachi
2024-12-14 07:00:00,29.9,31.3,15.6,35,13.5,karachi
2024-12-14 08:00:00,31.4,32.7,15.9,34,13.1,karachi
2024-12-14 09:00:00,32.1,33.3,17.5,30,11.3,karachi
2024-12-14 10:00:00,29.1,30.4,20.0,25,11.6,karachi
2024-12-14 11:00:00,24.6,26.0,22.1,20,13.9,karachi
2024-12-14 12:00:00,21.9,23.3,23.4,17,14.1,karachi
2024-12-14 13:00:00,20.4,21.5,24.1,17,12.7,karachi
2024-12-14 14:00:00,19.9,20.8,24.6,16,11.4,karachi
2024-12-14 15:00:00,19.8,20.6,24.8,16,10.3,karachi
2024-12-14 16:00:00,20.1,20.8,24.5,17,9.9,karachi
2024-12-14 17:00:00,25.8,26.5,23.9,18,10.0,karachi
2024-12-14 18:00:00,33.5,34.0,23.2,19,9.1,karachi
2024-12-14 19:00:00,35.2,35.6,22.4,20,9.6,karachi
2024-12-14 20:00:00,32.1,32.6,21.2,23,10.3,karachi
2024-12-14 21:00:00,29.3,29.8,19.8,26,11.1,karachi
2024-12-14 22:00:00,27.7,28.4,18.8,28,11.3,karachi
2024-12-14 23:00:00,27.2,28.1,18.0,31,11.2,karachi
2024-12-15 00:00:00,27.0,27.9,17.3,32,10.3,karachi
2024-12-15 01:00:00,26.3,27.2,16.7,34,10.4,karachi
2024-12-15 02:00:00,25.3,26.3,16.2,34,10.0,karachi
2024-12-15 03:00:00,24.2,25.3,15.8,35,9.5,karachi
2024-12-15 04:00:00,23.2,24.2,15.3,36,9.4,karachi
2024-12-15 05:00:00,22.9,23.7,14.8,37,9.6,karachi
2024-12-15 06:00:00,22.6,23.6,14.2,40,9.9,karachi
2024-12-15 07:00:00,24.7,25.7,13.9,40,9.9,karachi
2024-12-15 08:00:00,28.7,29.6,14.2,39,9.5,karachi
2024-12-15 09:00:00,31.3,32.1,15.9,34,7.2,karachi
2024-12-15 10:00:00,30.2,31.4,18.9,28,6.4,karachi
2024-12-15 11:00:00,24.4,25.7,21.8,22,5.9,karachi
2024-12-15 12:00:00,17.6,18.4,23.8,17,5.4,karachi
2024-12-15 13:00:00,15.7,16.2,24.8,15,3.6,karachi
2024-12-15 14:00:00,16.1,16.6,25.3,14,2.5,karachi
2024-12-15 15:00:00,16.8,17.3,25.6,14,3.1,karachi
2024-12-15 16:00:00,17.5,18.0,25.4,14,5.7,karachi
2024-12-15 17:00:00,6.9,6.9,24.4,17,10.2,karachi
2024-12-15 18:00:00,21.7,21.7,23.0,23,11.2,karachi
2024-12-15 19:00:00,32.5,32.7,21.1,28,9.5,karachi
2024-12-15 20:00:00,37.6,38.2,20.2,30,7.4,karachi
2024-12-15 21:00:00,41.7,42.3,19.5,33,6.2,karachi
2024-12-15 22:00:00,39.6,40.0,18.8,34,6.1,karachi
2024-12-15 23:00:00,35.5,36.1,18.1,34,7.8,karachi
2024-12-16 00:00:00,31.2,31.7,18.0,31,7.1,karachi
2024-12-16 01:00:00,27.4,27.6,17.1,32,7.0,karachi
2024-12-16 02:00:00,25.0,25.3,16.0,36,7.6,karachi
2024-12-16 03:00:00,22.8,23.2,15.3,39,8.1,karachi
2024-12-16 04:00:00,20.9,21.2,15.0,41,9.0,karachi
2024-12-16 05:00:00,17.8,18.1,14.9,43,9.3,karachi
2024-12-16 06:00:00,17.5,17.8,14.8,43,10.6,karachi
2024-12-16 07:00:00,20.4,20.7,14.9,42,9.9,karachi
2024-12-16 08:00:00,26.1,26.4,15.1,42,9.1,karachi
2024-12-16 09:00:00,28.0,28.2,16.7,38,7.9,karachi
2024-12-16 10:00:00,26.1,26.5,19.7,31,5.9,karachi
2024-12-16 11:00:00,19.3,19.7,22.8,24,4.6,karachi
2024-12-16 12:00:00,15.0,15.3,24.4,25,6.0,karachi
2024-12-16 13:00:00,15.3,15.6,25.5,23,5.4,karachi
2024-12-16 14:00:00,16.1,16.9,26.1,20,3.2,karachi
2024-12-16 15:00:00,17.3,18.7,26.4,18,1.7,karachi
2024-12-16 16:00:00,18.8,20.4,26.4,18,1.9,karachi
2024-12-16 17:00:00,25.2,25.4,25.9,19,3.3,karachi
2024-12-16 18:00:00,40.6,40.6,24.5,23,5.5,karachi
2024-12-16 19:00:00,54.8,54.8,22.9,30,6.6,karachi
2024-12-16 20:00:00,56.2,56.2,21.8,33,7.0,karachi
2024-12-16 21:00:00,53.4,53.4,21.4,33,7.0,karachi
2024-12-16 22:00:00,49.8,49.8,21.1,32,6.2,karachi
2024-12-16 23:00:00,46.3,46.4,20.2,32,6.2,karachi
2024-12-17 00:00:00,43.3,43.4,19.1,34,7.2,karachi
2024-12-17 01:00:00,40.7,41.2,18.2,35,6.1,karachi
2024-12-17 02:00:00,38.8,39.7,17.6,37,5.7,karachi
2024-12-17 03:00:00,36.2,38.2,16.6,40,6.7,karachi
2024-12-17 04:00:00,33.4,36.8,15.3,45,9.1,karachi
2024-12-17 05:00:00,30.3,36.1,15.1,44,8.7,karachi
2024-12-17 06:00:00,29.7,37.8,14.6,45,7.9,karachi
2024-12-17 07:00:00,33.8,43.3,14.1,46,7.2,karachi
2024-12-17 08:00:00,43.3,52.9,14.0,46,7.2,karachi
2024-12-17 09:00:00,41.9,52.4,16.1,40,6.2,karachi
2024-12-17 10:00:00,36.3,53.1,19.5,32,3.4,karachi
2024-12-17 11:00:00,34.6,65.4,22.6,27,3.6,karachi
2024-12-17 12:00:00,35.4,78.9,24.1,27,3.4,karachi
2024-12-17 13:00:00,40.6,100.8,25.1,27,3.5,karachi
2024-12-17 14:00:00,44.0,109.9,25.6,25,4.6,karachi
2024-12-17 15:00:00,41.8,102.0,26.0,23,4.2,karachi
2024-12-17 16:00:00,38.5,89.9,25.5,27,5.2,karachi
2024-12-17 17:00:00,40.5,75.9,24.4,38,3.2,karachi
2024-12-17 18:00:00,43.4,58.7,23.5,44,2.7,karachi
2024-12-17 19:00:00,41.7,46.9,22.8,42,3.5,karachi
2024-12-17 20:00:00,38.3,41.9,22.2,32,7.5,karachi
2024-12-17 21:00:00,36.4,40.5,21.2,30,8.4,karachi
2024-12-17 22:00:00,36.0,41.7,20.1,33,9.6,karachi
2024-12-17 23:00:00,35.3,42.4,19.2,35,9.8,karachi
2024-12-18 00:00:00,33.9,41.6,18.5,37,10.1,karachi
2024-12-18 01:00:00,32.2,40.5,18.0,38,10.2,karachi
2024-12-18 02:00:00,31.4,40.4,17.5,38,10.2,karachi
2024-12-18 03:00:00,31.5,41.0,17.2,38,10.2,karachi
2024-12-18 04:00:00,32.1,41.6,16.9,38,10.9,karachi
2024-12-18 05:00:00,33.2,41.3,16.8,38,11.5,karachi
2024-12-18 06:00:00,33.9,41.2,16.8,37,12.6,karachi
2024-12-18 07:00:00,36.0,42.4,16.6,37,12.5,karachi
2024-12-18 08:00:00,39.0,44.5,16.9,36,12.7,karachi
2024-12-18 09:00:00,40.3,44.4,18.4,33,11.3,karachi
2024-12-18 10:00:00,40.0,44.4,20.8,29,10.7,karachi
2024-12-18 11:00:00,41.3,43.9,23.1,24,10.5,karachi
2024-12-18 12:00:00,39.3,41.7,24.6,20,8.9,karachi
2024-12-18 13:00:00,35.6,38.9,25.5,16,6.6,karachi
2024-12-18 14:00:00,31.7,36.3,25.9,16,5.5,karachi
2024-12-18 15:00:00,30.3,35.6,25.9,16,2.7,karachi
2024-12-18 16:00:00,30.0,35.9,25.4,16,1.3,karachi
2024-12-18 17:00:00,26.5,29.7,24.8,18,2.4,karachi
2024-12-18 18:00:00,38.4,40.4,24.5,18,4.7,karachi
2024-12-18 19:00:00,45.6,46.9,23.2,20,5.7,karachi
2024-12-18 20:00:00,46.4,47.4,22.0,22,7.3,karachi
2024-12-18 21:00:00,46.0,46.9,21.1,24,7.0,karachi
2024-12-18 22:00:00,45.3,46.3,20.0,27,6.6,karachi
2024-12-18 23:00:00,45.2,46.4,19.3,29,6.4,karachi
2024-12-19 00:00:00,44.6,46.1,18.4,32,6.4,karachi
2024-12-19 01:00:00,43.0,44.9,17.5,34,5.4,karachi
2024-12-19 02:00:00,40.9,43.3,16.8,37,5.9,karachi
2024-12-19 03:00:00,38.9,41.8,16.0,39,7.5,karachi
2024-12-19 04:00:00,37.4,40.4,15.6,40,8.5,karachi
2024-12-19 05:00:00,36.4,39.1,15.2,42,9.1,karachi
2024-12-19 06:00:00,36.7,39.5,14.9,42,9.9,karachi
2024-12-19 07:00:00,39.2,42.0,14.8,42,9.9,karachi
2024-12-19 08:00:00,43.5,46.3,15.0,42,9.4,karachi
2024-12-19 09:00:00,45.6,48.2,16.6,38,7.7,karachi
2024-12-19 10:00:00,44.0,47.6,19.4,31,5.2,karachi
2024-12-19 11:00:00,37.8,43.5,22.2,25,5.3,karachi
2024-12-19 12:00:00,30.2,38.1,23.9,25,5.2,karachi
2024-12-19 13:00:00,29.5,38.8,24.6,25,4.3,karachi
2024-12-19 14:00:00,29.6,39.5,25.1,24,3.7,karachi
2024-12-19 15:00:00,30.2,39.9,25.1,24,3.6,karachi
2024-12-19 16:00:00,30.6,40.4,24.8,26,4.9,karachi
2024-12-19 17:00:00,33.1,40.3,24.3,27,6.4,karachi
2024-12-19 18:00:00,48.4,53.2,23.0,32,8.7,karachi
2024-12-19 19:00:00,60.5,63.8,21.9,40,9.1,karachi
2024-12-19 20:00:00,54.7,56.2,21.2,41,7.4,karachi
2024-12-19 21:00:00,44.9,46.0,20.6,35,7.7,karachi
2024-12-19 22:00:00,38.9,39.8,20.3,31,5.8,karachi
2024-12-19 23:00:00,34.7,35.7,19.1,33,7.9,karachi
2024-12-20 00:00:00,31.5,33.1,17.8,37,8.6,karachi
2024-12-20 01:00:00,29.2,31.7,17.1,40,8.7,karachi
2024-12-20 02:00:00,27.6,31.2,16.5,43,8.8,karachi
2024-12-20 03:00:00,26.8,31.2,16.3,43,9.1,karachi
2024-12-20 04:00:00,26.4,31.4,16.0,43,10.1,karachi
2024-12-20 05:00:00,26.2,31.3,15.9,43,10.5,karachi
2024-12-20 06:00:00,26.7,32.1,15.4,43,10.9,karachi
2024-12-20 07:00:00,29.3,35.0,15.2,44,10.9,karachi
2024-12-20 08:00:00,33.4,39.2,15.1,44,10.7,karachi
2024-12-20 09:00:00,35.0,40.2,16.8,39,10.0,karachi
2024-12-20 10:00:00,31.4,38.6,19.4,32,8.3,karachi
2024-12-20 11:00:00,28.3,34.9,21.7,26,10.1,karachi
2024-12-20 12:00:00,25.6,30.3,23.1,22,12.0,karachi
2024-12-20 13:00:00,23.9,27.5,23.9,20,12.1,karachi
2024-12-20 14:00:00,23.7,26.8,24.3,20,11.7,karachi
2024-12-20 15:00:00,23.4,26.2,24.5,19,11.3,karachi
2024-12-20 16:00:00,23.2,25.7,24.2,19,11.1,karachi
2024-12-20 17:00:00,26.0,28.0,23.5,20,10.9,karachi
2024-12-20 18:00:00,32.8,34.6,22.8,22,9.7,karachi
2024-12-20 19:00:00,38.5,40.2,21.6,24,8.4,karachi
2024-12-20 20:00:00,39.1,40.9,20.3,27,8.4,karachi
2024-12-20 21:00:00,38.3,40.2,19.2,30,8.5,karachi
2024-12-20 22:00:00,37.0,39.0,18.1,34,9.1,karachi
2024-12-20 23:00:00,35.3,37.1,17.5,37,10.0,karachi
2024-12-21 00:00:00,32.6,34.3,17.0,38,10.2,karachi
2024-12-21 01:00:00,30.4,31.9,16.5,40,9.9,karachi
2024-12-21 02:00:00,29.6,30.9,15.9,42,10.2,karachi
2024-12-21 03:00:00,29.9,31.1,15.4,43,10.2,karachi
2024-12-21 04:00:00,31.1,32.1,15.0,44,10.2,karachi
2024-12-21 05:00:00,33.9,34.7,14.6,46,10.2,karachi
2024-12-21 06:00:00,36.6,37.5,14.0,45,10.9,karachi
2024-12-21 07:00:00,40.9,41.9,13.7,45,11.2,karachi
2024-12-21 08:00:00,46.1,47.3,13.9,43,12.0,karachi
2024-12-21 09:00:00,48.2,49.5,15.4,38,11.5,karachi
2024-12-21 10:00:00,49.2,51.3,18.0,30,10.1,karachi
2024-12-21 11:00:00,46.9,49.6,20.3,23,11.6,karachi
2024-12-21 12:00:00,41.7,44.4,21.9,19,11.5,karachi
2024-12-21 13:00:00,40.5,43.3,23.1,16,11.3,karachi
2024-12-21 14:00:00,40.5,43.2,23.9,14,10.5,karachi
2024-12-21 15:00:00,40.4,43.1,24.2,13,9.9,karachi
2024-12-21 16:00:00,40.5,43.2,24.0,14,10.1,karachi
2024-12-21 17:00:00,34.2,35.9,23.4,14,10.5,karachi
2024-12-21 18:00:00,42.7,43.8,22.4,19,7.9,karachi
2024-12-21 19:00:00,46.9,47.8,21.4,21,8.0,karachi
2024-12-21 20:00:00,46.3,47.3,20.2,22,9.2,karachi
2024-12-21 21:00:00,45.2,46.3,19.0,26,10.1,karachi
2024-12-21 22:00:00,44.9,46.3,18.0,31,10.1,karachi
2024-12-21 23:00:00,45.8,47.1,17.0,35,9.3,karachi
2024-12-22 00:00:00,46.2,47.7,16.1,39,9.5,karachi
2024-12-22 01:00:00,46.2,47.6,15.4,42,10.1,karachi
2024-12-22 02:00:00,46.2,47.7,14.9,44,10.2,karachi
2024-12-22 03:00:00,46.3,47.7,14.6,45,10.1,karachi
2024-12-22 04:00:00,46.6,48.0,14.3,45,9.9,karachi
2024-12-22 05:00:00,45.8,47.0,13.9,46,9.4,karachi
2024-12-22 06:00:00,46.8,48.1,13.8,46,9.2,karachi
2024-12-22 07:00:00,50.9,52.2,13.5,47,8.8,karachi
2024-12-22 08:00:00,57.4,58.7,13.6,47,8.9,karachi
2024-12-22 09:00:00,61.2,62.6,15.1,42,6.6,karachi
2024-12-22 10:00:00,63.6,65.2,18.2,35,5.6,karachi
2024-12-22 11:00:00,66.4,68.5,21.2,28,4.6,karachi
2024-12-22 12:00:00,52.9,56.6,22.6,30,3.5,karachi
2024-12-22 13:00:00,42.8,47.5,23.6,31,2.2,karachi
2024-12-22 14:00:00,37.8,43.7,24.1,32,6.1,karachi
2024-12-22 15:00:00,33.8,41.2,24.0,36,9.8,karachi
2024-12-22 16:00:00,30.5,40.0,23.5,40,11.4,karachi
2024-12-22 17:00:00,29.2,43.1,22.6,44,11.3,karachi
2024-12-22 18:00:00,37.8,49.9,22.4,45,7.8,karachi
2024-12-22 19:00:00,44.5,57.3,21.6,48,6.8,karachi
2024-12-22 20:00:00,47.3,61.5,21.1,51,5.2,karachi
2024-12-22 21:00:00,48.9,64.7,20.6,53,3.6,karachi
2024-12-22 22:00:00,50.3,68.2,19.9,54,3.8,karachi
2024-12-22 23:00:00,53.2,73.8,19.0,57,4.9,karachi
2024-12-23 00:00:00,56.6,80.1,18.7,58,5.2,karachi
2024-12-23 01:00:00,56.8,78.7,18.3,59,6.0,karachi
2024-12-23 02:00:00,51.1,63.3,18.0,61,5.0,karachi
2024-12-23 03:00:00,43.5,53.1,17.5,62,5.6,karachi
2024-12-23 04:00:00,41.4,49.0,16.5,67,6.8,karachi
2024-12-23 05:00:00,41.2,46.2,15.6,71,7.1,karachi
2024-12-23 06:00:00,46.8,49.7,14.8,68,7.5,karachi
2024-12-23 07:00:00,54.8,56.5,14.6,65,7.1,karachi
2024-12-23 08:00:00,64.3,65.2,14.8,60,7.1,karachi
2024-12-23 09:00:00,70.3,71.2,16.1,50,4.9,karachi
2024-12-23 10:00:00,73.6,75.7,18.9,39,4.5,karachi
2024-12-23 11:00:00,65.2,73.6,21.3,35,4.5,karachi
2024-12-23 12:00:00,49.7,67.1,22.6,39,2.7,karachi
2024-12-23 13:00:00,42.4,66.4,23.6,39,1.5,karachi
2024-12-23 14:00:00,38.8,67.1,24.2,37,5.1,karachi
2024-12-23 15:00:00,37.0,65.4,24.1,39,8.7,karachi
2024-12-23 16:00:00,36.3,63.1,23.5,48,10.5,karachi
2024-12-23 17:00:00,46.7,74.3,22.8,48,10.4,karachi
2024-12-23 18:00:00,62.2,82.4,21.6,59,10.0,karachi
2024-12-23 19:00:00,71.9,88.9,20.8,66,6.8,karachi
2024-12-23 20:00:00,76.6,93.4,20.1,70,5.2,karachi
2024-12-23 21:00:00,82.2,97.1,19.5,74,3.2,karachi
2024-12-23 22:00:00,78.7,86.4,18.6,71,8.9,karachi
2024-12-23 23:00:00,74.3,79.2,18.4,43,9.3,karachi
2024-12-24 00:00:00,75.0,78.0,17.7,38,9.5,karachi
2024-12-24 01:00:00,75.2,77.3,16.7,41,8.3,karachi
2024-12-24 02:00:00,73.3,75.4,16.0,43,8.1,karachi
2024-12-24 03:00:00,69.6,71.5,15.7,42,9.4,karachi
2024-12-24 04:00:00,64.7,66.8,15.6,41,10.2,karachi
2024-12-24 05:00:00,61.5,63.1,15.4,41,10.3,karachi
2024-12-24 06:00:00,58.7,60.5,15.1,43,10.9,karachi
2024-12-24 07:00:00,58.0,59.8,14.7,45,10.3,karachi
2024-12-24 08:00:00,59.6,61.2,14.9,45,9.9,karachi
2024-12-24 09:00:00,63.1,64.3,16.5,41,8.5,karachi
2024-12-24 10:00:00,71.2,72.6,18.9,35,8.6,karachi
2024-12-24 11:00:00,82.0,83.1,20.9,33,9.7,karachi
2024-12-24 12:00:00,78.0,79.2,22.5,29,10.1,karachi
2024-12-24 13:00:00,69.2,70.3,23.5,25,9.9,karachi
2024-12-24 14:00:00,61.7,62.6,24.2,23,9.9,karachi
2024-12-24 15:00:00,55.4,56.2,24.4,23,10.1,karachi
2024-12-24 16:00:00,51.8,52.6,24.1,23,10.9,karachi
2024-12-24 17:00:00,65.9,66.8,23.4,25,11.8,karachi
2024-12-24 18:00:00,71.0,71.7,22.2,32,10.6,karachi
2024-12-24 19:00:00,74.7,75.4,21.2,35,9.8,karachi
2024-12-24 20:00:00,75.0,75.7,20.1,39,10.3,karachi
2024-12-24 21:00:00,74.0,75.0,19.0,44,10.7,karachi
2024-12-24 22:00:00,73.1,74.0,18.1,48,10.6,karachi
2024-12-24 23:00:00,72.2,73.1,17.5,51,10.0,karachi
2024-12-25 00:00:00,70.5,71.5,17.0,50,9.9,karachi
2024-12-25 01:00:00,69.2,69.8,16.7,49,9.8,karachi
2024-12-25 02:00:00,68.0,68.9,16.4,49,10.0,karachi
2024-12-25 03:00:00,67.5,68.2,16.1,49,10.6,karachi
2024-12-25 04:00:00,67.3,68.0,15.7,50,11.1,karachi
2024-12-25 05:00:00,66.8,67.3,15.2,51,10.7,karachi
2024-12-25 06:00:00,67.1,67.5,14.6,52,10.2,karachi
2024-12-25 07:00:00,69.2,69.6,14.3,52,10.2,karachi
2024-12-25 08:00:00,72.6,73.3,14.4,51,11.1,karachi
2024-12-25 09:00:00,73.6,74.3,16.0,46,10.1,karachi
2024-12-25 10:00:00,72.9,73.6,18.2,41,10.7,karachi
2024-12-25 11:00:00,70.3,71.5,20.0,38,11.8,karachi
2024-12-25 12:00:00,65.9,67.3,21.6,33,13.2,karachi
2024-12-25 13:00:00,60.8,62.2,22.5,29,14.1,karachi
2024-12-25 14:00:00,56.6,58.2,23.2,26,13.5,karachi
2024-12-25 15:00:00,54.4,56.0,23.5,25,13.2,karachi
2024-12-25 16:00:00,54.2,55.9,23.3,24,13.4,karachi
2024-12-25 17:00:00,55.4,56.8,22.6,25,13.6,karachi
2024-12-25 18:00:00,62.2,63.1,21.9,27,10.9,karachi
2024-12-25 19:00:00,67.3,68.0,20.9,30,9.6,karachi
2024-12-25 20:00:00,69.8,70.5,19.8,34,9.9,karachi
2024-12-25 21:00:00,71.7,72.6,18.8,39,10.3,karachi
2024-12-25 22:00:00,73.8,75.0,18.0,43,11.0,karachi
2024-12-25 23:00:00,75.9,77.1,17.5,45,11.5,karachi
2024-12-26 00:00:00,77.1,78.2,17.1,46,11.8,karachi
2024-12-26 01:00:00,76.8,78.2,16.9,46,11.8,karachi
